"FIPS","MetricYear","Prsns_25plus","Prsns_less_HS","Prsns_HS_or_More","Prsns_4plus_Yrs_Clg","HH_INC_Under_10K","HH_INC__10K_to_14999","HH_INC__15K_to_24999","HH_INC__25K_to_49999","HH_INC__50K_to_99999","HH_INC__100000_Plus","Hhld_SSI","Tot_Civ_Lbr","Emplyd_Civ_Lbr","Unemplyd_Civ_Lbr","N_AgrFrstFishHuntMine_Wkrs","N_Construction_Wrkrs","N_EducHlthCreSocAsst_Wrkrs","N_Manufacturing_Wrkrs","N_Othr_Ind","P_AgrFrstFishHuntMine_Wkrs","P_Construction_Wrkrs","P_EducHlthCreSocAsst_Wrkrs","P_Manufacturing_Wrkrs","P_Othr_Ind","Num_Wrkrs_Priv","Num_Wrkrs_Govt","Num_Wrkrs_Fed","Num_Wrkrs_State","Num_Wrkrs_Local","Num_Wrkrs_Selfemplyd","Num_Wrks_16_Plus","Num_Unpaid_Fam_Wrkrs","Tot_Civ_Lbr (#1)","Emplyd_Civ_Lbr (#1)","Unemplyd_Civ_Lbr (#1)","FEM_Civ_Lbr","Emplyd_FEM_Civ_Lbr","Unemplyd_FEM_Civ_Lbr","P_Prsns_Below_Pov","N_Prsns_Below_Pov","Hhld_PUB_Asst","Prsns_25plus (#1)","Prns_INC_POV_Less_50P","Prns_INC_POV_50P_to_99P","Prns_INC_POV_100P_to_124P","Prns_INC_POV_125P_to_149P","Prns_INC_POV_150P_to_184P","Prns_INC_POV_185P_to_199P","Prns_INC_POV_200P_Plus"
21201,2012,1586.5,403.5,1183,245,97,66,242.5,250,180.5,90,97,828,768.5,59.5,61.5,63.5,177,175,192.5,8.150000000000002,8.15,35.1,22.85,25.6,601,144,-3,94.5,52.5,23.5,768.5,0,828,768.5,59.5,339.5,313,26.5,17.8,390.5,11.5,,243,147.5,172.5,67,214,99.5,1227.5
21201,2013,1572,399,1173,252,117,68,206,236,206,97,83,864,806,58,75,64,177,186,238,9.3,7.9,30.1,23.1,29.5,632,148,0,100,48,26,806,0,864,806,58,357,333,24,22,473,14,,259,214,173,60,184,95,1162
21201,2014,1557.5,394.5,1163,259,137,70,169.5,222,231.5,104,69,900,843.5,56.5,88.5,64.5,177,197,283.5,10.45,7.65,25.1,23.35,33.4,663,152,3,105.5,43.5,28.5,843.5,0,900,843.5,56.5,374.5,353,21.5,26.2,555.5,16.5,,275,280.5,173.5,53,154,90.5,1096.5
21201,2015,1543,390,1153,266,157,72,133,208,257,111,55,936,881,55,102,65,177,208,329,11.6,7.4,20.1,23.6,37.3,694,156,6,111,39,31,881,0,936,881,55,392,373,19,30.4,638,19,,291,347,174,46,124,86,1031
21201,2016,1528.5,385.5,1143,273,177,74,96.5,194,282.5,118,41,972,918.5,53.5,115.5,65.5,177,219,374.5,12.75,7.15,15.100000000000001,23.85,41.199999999999996,725,160,9,116.5,34.5,33.5,918.5,0,972,918.5,53.5,409.5,393,16.5,34.599999999999994,720.5,21.5,,307,413.5,174.5,39,94,81.5,965.5
21201,2017,1514,381,1133,280,197,76,60,180,308,125,27,1008,956,52,129,66,177,230,420,13.899999999999999,6.9,10.100000000000001,24.1,45.099999999999994,756,164,12,122,30,36,956,0,1008,956,52,427,413,14,38.8,803,24,,323,480,175,32,64,77,900
21201,2018,1499.5,376.5,1123,287,217,78,23.5,166,333.5,132,13,1044,993.5,50.5,142.5,66.5,177,241,465.5,15.049999999999997,6.65,5.100000000000001,24.35,48.99999999999999,787,168,15,127.5,25.5,38.5,993.5,0,1044,993.5,50.5,444.5,433,11.5,43,885.5,26.5,,339,546.5,175.5,25,34,72.5,834.5
21203,2010,11859,3169,8690,795.5,1467.5,736,1080.5,2104,1234,102.5,1013.5,6454.5,5613,841.5,211.5,133,1568,999.5,2486,3.5,2.7000000000000006,31.25,18.05,44.349999999999994,4434.5,1069.5,197,595,277.5,109,5613,0,6454.5,5613,841.5,2983.5,2581,402.5,30.25,5066.5,328.5,,2814.5,2252,646,1782,2213.5,335,6739
21203,2011,11846,3062,8784,916,1317,719,1094,1985,1332,243,967,6555,5747,808,200,197,1568,1073,2537,3.3,3.6000000000000005,30,18.8,44.199999999999996,4517,1069,189,546,334,161,5747,0,6555,5747,808,3032,2642,390,28.4,4746,292,,2528,2218,776,1633,2041,342,7185
21203,2012,11833,2955,8878,1036.5,1166.5,702,1107.5,1866,1430,383.5,920.5,6655.5,5881,774.5,188.5,261,1568,1146.5,2588,3.0999999999999996,4.5,28.75,19.55,44.05,4599.5,1068.5,181,497,390.5,213,5881,0,6655.5,5881,774.5,3080.5,2703,377.5,26.549999999999997,4425.5,255.5,,2241.5,2184,906,1484,1868.5,349,7631
21203,2013,11820,2848,8972,1157,1016,685,1121,1747,1528,524,874,6756,6015,741,177,325,1568,1220,2639,2.9,5.4,27.5,20.3,43.9,4682,1068,173,448,447,265,6015,0,6756,6015,741,3129,2764,365,24.7,4105,219,,1955,2150,1036,1335,1696,356,8077
21203,2014,11807,2741,9066,1277.5,865.5,668,1134.5,1628,1626,664.5,827.5,6856.5,6149,707.5,165.5,389,1568,1293.5,2690,2.7,6.300000000000001,26.25,21.05,43.75,4764.5,1067.5,165,399,503.5,317,6149,0,6856.5,6149,707.5,3177.5,2825,352.5,22.85,3784.5,182.5,,1668.5,2116,1166,1186,1523.5,363,8523
21203,2015,11794,2634,9160,1398,715,651,1148,1509,1724,805,781,6957,6283,674,154,453,1568,1367,2741,2.5,7.2,25,21.8,43.6,4847,1067,157,350,560,369,6283,0,6957,6283,674,3226,2886,340,21,3464,146,,1382,2082,1296,1037,1351,370,8969
21203,2016,11781,2527,9254,1518.5,564.5,634,1161.5,1390,1822,945.5,734.5,7057.5,6417,640.5,142.5,517,1568,1440.5,2792,2.3,8.1,23.75,22.55,43.45,4929.5,1066.5,149,301,616.5,421,6417,0,7057.5,6417,640.5,3274.5,2947,327.5,19.15,3143.5,109.5,,1095.5,2048,1426,888,1178.5,377,9415
21203,2017,11768,2420,9348,1639,414,617,1175,1271,1920,1086,688,7158,6551,607,131,581,1568,1514,2843,2.1,9,22.5,23.3,43.300000000000004,5012,1066,141,252,673,473,6551,0,7158,6551,607,3323,3008,315,17.3,2823,73,,809,2014,1556,739,1006,384,9861
21203,2018,11755,2313,9442,1759.5,263.5,600,1188.5,1152,2018,1226.5,641.5,7258.5,6685,573.5,119.5,645,1568,1587.5,2894,1.9000000000000001,9.9,21.25,24.05,43.150000000000006,5094.5,1065.5,133,203,729.5,525,6685,0,7258.5,6685,573.5,3371.5,3069,302.5,15.450000000000001,2502.5,36.5,,522.5,1980,1686,590,833.5,391,10307
21205,2010,13162.5,2412.5,10750,3580,1671,568,700,2133.5,2229,892.5,323,10976,9945.5,1030.5,187.5,693.5,3136,1549.5,4419,1.9500000000000002,7,31.1,15.599999999999998,44.35000000000001,6010.5,3069.5,121,1783.5,1165,784,9945.5,81.5,10976,9945.5,1030.5,5345.5,4947.5,398,24.950000000000003,4996,81,,1924,3072,985.5,54,257,1105,12749
21205,2011,13314,2424,10890,3608,1535,606,859,2173,2219,918,452,10890,9971,919,184,685,3136,1474,4524,1.9000000000000001,6.9,31.1,14.799999999999999,45.300000000000004,6325,2869,119,1702,1048,709,9971,68,10890,9971,919,5343,4973,370,25.3,5134,114,,1896,3238,1075,427,476,980,12280
21205,2012,13465.5,2435.5,11030,3636,1399,644,1018,2212.5,2209,943.5,581,10804,9996.5,807.5,180.5,676.5,3136,1398.5,4629,1.85,6.800000000000001,31.1,14,46.25,6639.5,2668.5,117,1620.5,931,634,9996.5,54.5,10804,9996.5,807.5,5340.5,4998.5,342,25.65,5272,147,,1868,3404,1164.5,800,695,855,11811
21205,2013,13617,2447,11170,3664,1263,682,1177,2252,2199,969,710,10718,10022,696,177,668,3136,1323,4734,1.8,6.7,31.1,13.2,47.2,6954,2468,115,1539,814,559,10022,41,10718,10022,696,5338,5024,314,26,5410,180,,1840,3570,1254,1173,914,730,11342
21205,2014,13768.5,2458.5,11310,3692,1127,720,1336,2291.5,2189,994.5,839,10632,10047.5,584.5,173.5,659.5,3136,1247.5,4839,1.75,6.6,31.1,12.399999999999999,48.150000000000006,7268.5,2267.5,113,1457.5,697,484,10047.5,27.5,10632,10047.5,584.5,5335.5,5049.5,286,26.35,5548,213,,1812,3736,1343.5,1546,1133,605,10873
21205,2015,13920,2470,11450,3720,991,758,1495,2331,2179,1020,968,10546,10073,473,170,651,3136,1172,4944,1.7,6.5,31.1,11.6,49.1,7583,2067,111,1376,580,409,10073,14,10546,10073,473,5333,5075,258,26.7,5686,246,,1784,3902,1433,1919,1352,480,10404
21205,2016,14071.5,2481.5,11590,3748,855,796,1654,2370.5,2169,1045.5,1097,10460,10098.5,361.5,166.5,642.5,3136,1096.5,5049,1.65,6.4,31.1,10.8,50.05,7897.5,1866.5,109,1294.5,463,334,10098.5,0.5,10460,10098.5,361.5,5330.5,5100.5,230,27.049999999999997,5824,279,,1756,4068,1522.5,2292,1571,355,9935
21205,2017,14223,2493,11730,3776,719,834,1813,2410,2159,1071,1226,10374,10124,250,163,634,3136,1021,5154,1.5999999999999999,6.3,31.1,10,51,8212,1666,107,1213,346,259,10124,0,10374,10124,250,5328,5126,202,27.4,5962,312,,1728,4234,1612,2665,1790,230,9466
21205,2018,14374.5,2504.5,11870,3804,583,872,1972,2449.5,2149,1096.5,1355,10288,10149.5,138.5,159.5,625.5,3136,945.5,5259,1.5499999999999998,6.199999999999999,31.1,9.2,51.95,8526.5,1465.5,105,1131.5,229,184,10149.5,0,10288,10149.5,138.5,5325.5,5151.5,174,27.75,6100,345,,1700,4400,1701.5,3038,2009,105,8997
21207,2010,12236,3298,8938,1320,1326,763,1150,2124,1297,159,1253,6643.5,5612,1031.5,330,307,1371,729,2827.5,5.549999999999999,5.549999999999999,25.050000000000004,13.749999999999998,50,3937,1133,141,511,481,539,5612,3,6643.5,5612,1031.5,3070,2492.5,577.5,26.55,4559,153.5,,2086,2473,1843,1487.5,1167.5,432.5,7726.5
21207,2011,12282,3238,9044,1391,1255,767,1114,2122,1374,264,1184,6702,5746,956,287,350,1371,891,2809,4.8,6.1,24.400000000000002,15.899999999999999,48.7,4137,1090,129,513,448,516,5746,3,6702,5746,956,3136,2636,500,26.3,4531,163,,2039,2492,1698,1342,1267,465,7965
21207,2012,12328,3178,9150,1462,1184,771,1078,2120,1451,369,1115,6760.5,5880,880.5,244,393,1371,1053,2790.5,4.05,6.65,23.75,18.049999999999997,47.400000000000006,4337,1047,117,515,415,493,5880,3,6760.5,5880,880.5,3202,2779.5,422.5,26.05,4503,172.5,,1992,2511,1553,1196.5,1366.5,497.5,8203.5
21207,2013,12374,3118,9256,1533,1113,775,1042,2118,1528,474,1046,6819,6014,805,201,436,1371,1215,2772,3.3,7.2,23.1,20.2,46.1,4537,1004,105,517,382,470,6014,3,6819,6014,805,3268,2923,345,25.8,4475,182,,1945,2530,1408,1051,1466,530,8442
21207,2014,12420,3058,9362,1604,1042,779,1006,2116,1605,579,977,6877.5,6148,729.5,158,479,1371,1377,2753.5,2.55,7.75,22.450000000000003,22.35,44.8,4737,961,93,519,349,447,6148,3,6877.5,6148,729.5,3334,3066.5,267.5,25.55,4447,191.5,,1898,2549,1263,905.5,1565.5,562.5,8680.5
21207,2015,12466,2998,9468,1675,971,783,970,2114,1682,684,908,6936,6282,654,115,522,1371,1539,2735,1.8,8.3,21.8,24.5,43.5,4937,918,81,521,316,424,6282,3,6936,6282,654,3400,3210,190,25.3,4419,201,,1851,2568,1118,760,1665,595,8919
21207,2016,12512,2938,9574,1746,900,787,934,2112,1759,789,839,6994.5,6416,578.5,72,565,1371,1701,2716.5,1.0500000000000003,8.850000000000001,21.15,26.65,42.2,5137,875,69,523,283,401,6416,3,6994.5,6416,578.5,3466,3353.5,112.5,25.05,4391,210.5,,1804,2587,973,614.5,1764.5,627.5,9157.5
21207,2017,12558,2878,9680,1817,829,791,898,2110,1836,894,770,7053,6550,503,29,608,1371,1863,2698,0.30000000000000027,9.400000000000002,20.5,28.8,40.9,5337,832,57,525,250,378,6550,3,7053,6550,503,3532,3497,35,24.8,4363,220,,1757,2606,828,469,1864,660,9396
21207,2018,12604,2818,9786,1888,758,795,862,2108,1913,999,701,7111.5,6684,427.5,-14,651,1371,2025,2679.5,-0.44999999999999973,9.950000000000001,19.85,30.950000000000003,39.599999999999994,5537,789,45,527,217,355,6684,3,7111.5,6684,427.5,3598,3640.5,-42.5,24.55,4335,229.5,,1710,2625,683,323.5,1963.5,692.5,9634.5
21209,2010,29760.5,3670.5,26090,8087,1544.5,610.5,1402.5,3707,6045,3184,1039,25160.5,22565.5,2595,432,1020.5,5666,4515.5,11841.5,1.9000000000000006,4.449999999999999,21.1,20.5,51.800000000000004,17661.5,3641,196.5,1882,1562.5,1218.5,22565.5,44.5,25160.5,22565.5,2595,11930.5,10280,1650.5,10.25,4574.5,580.5,,2897.5,1677,856,1197,2343.5,1629,34501
21209,2011,30599,3622,26977,8380,1385,697,1385,3849,6182,3638,997,25760,23412,2348,474,1041,5666,5005,11954,2.0000000000000004,4.3999999999999995,21.1,21.6,50.7,18467,3670,262,1775,1633,1234,23412,41,25760,23412,2348,12211,10740,1471,10.5,4827,531,,2693,2134,1037,1399,2357,1521,35077
21209,2012,31437.5,3573.5,27864,8673,1225.5,783.5,1367.5,3991,6319,4092,955,26359.5,24258.5,2101,516,1061.5,5666,5494.5,12066.5,2.1000000000000005,4.35,21.1,22.700000000000003,49.6,19272.5,3699,327.5,1668,1703.5,1249.5,24258.5,37.5,26359.5,24258.5,2101,12491.5,11200,1291.5,10.75,5079.5,481.5,,2488.5,2591,1218,1601,2370.5,1413,35653
21209,2013,32276,3525,28751,8966,1066,870,1350,4133,6456,4546,913,26959,25105,1854,558,1082,5666,5984,12179,2.2,4.3,21.1,23.8,48.5,20078,3728,393,1561,1774,1265,25105,34,26959,25105,1854,12772,11660,1112,11,5332,432,,2284,3048,1399,1803,2384,1305,36229
21209,2014,33114.5,3476.5,29638,9259,906.5,956.5,1332.5,4275,6593,5000,871,27558.5,25951.5,1607,600,1102.5,5666,6473.5,12291.5,2.3,4.25,21.1,24.9,47.4,20883.5,3757,458.5,1454,1844.5,1280.5,25951.5,30.5,27558.5,25951.5,1607,13052.5,12120,932.5,11.25,5584.5,382.5,,2079.5,3505,1580,2005,2397.5,1197,36805
21209,2015,33953,3428,30525,9552,747,1043,1315,4417,6730,5454,829,28158,26798,1360,642,1123,5666,6963,12404,2.4,4.2,21.1,26,46.3,21689,3786,524,1347,1915,1296,26798,27,28158,26798,1360,13333,12580,753,11.5,5837,333,,1875,3962,1761,2207,2411,1089,37381
21209,2016,34791.5,3379.5,31412,9845,587.5,1129.5,1297.5,4559,6867,5908,787,28757.5,27644.5,1113,684,1143.5,5666,7452.5,12516.5,2.5,4.15,21.1,27.1,45.199999999999996,22494.5,3815,589.5,1240,1985.5,1311.5,27644.5,23.5,28757.5,27644.5,1113,13613.5,13040,573.5,11.75,6089.5,283.5,,1670.5,4419,1942,2409,2424.5,981,37957
21209,2017,35630,3331,32299,10138,428,1216,1280,4701,7004,6362,745,29357,28491,866,726,1164,5666,7942,12629,2.5999999999999996,4.1000000000000005,21.1,28.2,44.099999999999994,23300,3844,655,1133,2056,1327,28491,20,29357,28491,866,13894,13500,394,12,6342,234,,1466,4876,2123,2611,2438,873,38533
21209,2018,36468.5,3282.5,33186,10431,268.5,1302.5,1262.5,4843,7141,6816,703,29956.5,29337.5,619,768,1184.5,5666,8431.5,12741.5,2.6999999999999993,4.050000000000001,21.1,29.299999999999997,42.99999999999999,24105.5,3873,720.5,1026,2126.5,1342.5,29337.5,16.5,29956.5,29337.5,619,14174.5,13960,214.5,12.25,6594.5,184.5,,1261.5,5333,2304,2813,2451.5,765,39109
21211,2010,28187,3913,24274,6444,800.5,607,1663,4005.5,5486,2604.5,628,20763.5,19088.5,1675,662,1495,4639,1862.5,11030,3.3499999999999996,7.550000000000001,20.950000000000003,10.450000000000001,57.3,14794.5,3128,212.5,1431,1484.5,1145.5,19088.5,20.5,20763.5,19088.5,1675,9708,9028.5,679.5,13.899999999999999,5624.5,1473.5,,1821.5,3803,1411.5,2769.5,2281,649,27619.5
21211,2011,28760,3986,24774,6664,820,632,1630,3898,5448,2979,622,21305,19760,1545,689,1435,4639,2262,11215,3.4,7.1000000000000005,20.900000000000002,11.8,56.5,15455,3056,248,1431,1377,1218,19760,31,21305,19760,1545,10040,9394,646,13.6,5605,1314,,2030,3575,1476,2589,2448,806,28276
21211,2012,29333,4059,25274,6884,839.5,657,1597,3790.5,5410,3353.5,616,21846.5,20431.5,1415,716,1375,4639,2661.5,11400,3.45,6.65,20.85,13.15,55.7,16115.5,2984,283.5,1431,1269.5,1290.5,20431.5,41.5,21846.5,20431.5,1415,10372,9759.5,612.5,13.3,5585.5,1154.5,,2238.5,3347,1540.5,2408.5,2615,963,28932.5
21211,2013,29906,4132,25774,7104,859,682,1564,3683,5372,3728,610,22388,21103,1285,743,1315,4639,3061,11585,3.5,6.2,20.8,14.5,54.9,16776,2912,319,1431,1162,1363,21103,52,22388,21103,1285,10704,10125,579,13,5566,995,,2447,3119,1605,2228,2782,1120,29589
21211,2014,30479,4205,26274,7324,878.5,707,1531,3575.5,5334,4102.5,604,22929.5,21774.5,1155,770,1255,4639,3460.5,11770,3.55,5.75,20.75,15.85,54.099999999999994,17436.5,2840,354.5,1431,1054.5,1435.5,21774.5,62.5,22929.5,21774.5,1155,11036,10490.5,545.5,12.7,5546.5,835.5,,2655.5,2891,1669.5,2047.5,2949,1277,30245.5
21211,2015,31052,4278,26774,7544,898,732,1498,3468,5296,4477,598,23471,22446,1025,797,1195,4639,3860,11955,3.6,5.3,20.7,17.2,53.3,18097,2768,390,1431,947,1508,22446,73,23471,22446,1025,11368,10856,512,12.4,5527,676,,2864,2663,1734,1867,3116,1434,30902
21211,2016,31625,4351,27274,7764,917.5,757,1465,3360.5,5258,4851.5,592,24012.5,23117.5,895,824,1135,4639,4259.5,12140,3.6500000000000004,4.85,20.65,18.549999999999997,52.5,18757.5,2696,425.5,1431,839.5,1580.5,23117.5,83.5,24012.5,23117.5,895,11700,11221.5,478.5,12.100000000000001,5507.5,516.5,,3072.5,2435,1798.5,1686.5,3283,1591,31558.5
21211,2017,32198,4424,27774,7984,937,782,1432,3253,5220,5226,586,24554,23789,765,851,1075,4639,4659,12325,3.7,4.3999999999999995,20.599999999999998,19.9,51.699999999999996,19418,2624,461,1431,732,1653,23789,94,24554,23789,765,12032,11587,445,11.8,5488,357,,3281,2207,1863,1506,3450,1748,32215
21211,2018,32771,4497,28274,8204,956.5,807,1399,3145.5,5182,5600.5,580,25095.5,24460.5,635,878,1015,4639,5058.5,12510,3.75,3.9499999999999993,20.549999999999997,21.25,50.89999999999999,20078.5,2552,496.5,1431,624.5,1725.5,24460.5,104.5,25095.5,24460.5,635,12364,11952.5,411.5,11.5,5468.5,197.5,,3489.5,1979,1927.5,1325.5,3617,1905,32871.5
21213,2010,11894.5,1904,9990.5,1788,989,431.5,1256,1748.5,2295,-80,702,7771.5,6978,793.5,142,682,1308,1854,2929.5,2.05,9.399999999999999,19.349999999999994,26.599999999999998,42.60000000000001,5544.5,690,-37,381,346,741,6978,2.5,7771.5,6978,793.5,3533.5,3344.5,189,24.150000000000006,4140.5,359,,1828,2312.5,1251.5,872,2001.5,-338.5,9184.5
21213,2011,11936,1891,10045,1797,900,403,1169,1831,2246,142,610,7879,7160,719,165,639,1308,1887,3111,2.3,8.7,18.799999999999997,26.4,43.800000000000004,5725,728,0,371,357,700,7160,7,7879,7160,719,3579,3398,181,22.800000000000004,3918,302,,1704,2214,1145,872,1890,-120,9463
21213,2012,11977.5,1878,10099.5,1806,811,374.5,1082,1913.5,2197,364,518,7986.5,7342,644.5,188,596,1308,1920,3292.5,2.55,8,18.25,26.2,45,5905.5,766,37,361,368,659,7342,11.5,7986.5,7342,644.5,3624.5,3451.5,173,21.450000000000003,3695.5,245,,1580,2115.5,1038.5,872,1778.5,98.5,9741.5
21213,2013,12019,1865,10154,1815,722,346,995,1996,2148,586,426,8094,7524,570,211,553,1308,1953,3474,2.8,7.3,17.7,26,46.2,6086,804,74,351,379,618,7524,16,8094,7524,570,3670,3505,165,20.1,3473,188,,1456,2017,932,872,1667,317,10020
21213,2014,12060.5,1852,10208.5,1824,633,317.5,908,2078.5,2099,808,334,8201.5,7706,495.5,234,510,1308,1986,3655.5,3.05,6.6,17.15,25.8,47.400000000000006,6266.5,842,111,341,390,577,7706,20.5,8201.5,7706,495.5,3715.5,3558.5,157,18.75,3250.5,131,,1332,1918.5,825.5,872,1555.5,535.5,10298.5
21213,2015,12102,1839,10263,1833,544,289,821,2161,2050,1030,242,8309,7888,421,257,467,1308,2019,3837,3.3,5.9,16.6,25.6,48.6,6447,880,148,331,401,536,7888,25,8309,7888,421,3761,3612,149,17.4,3028,74,,1208,1820,719,872,1444,754,10577
21213,2016,12143.5,1826,10317.5,1842,455,260.5,734,2243.5,2001,1252,150,8416.5,8070,346.5,280,424,1308,2052,4018.5,3.55,5.200000000000001,16.050000000000004,25.400000000000002,49.8,6627.5,918,185,321,412,495,8070,29.5,8416.5,8070,346.5,3806.5,3665.5,141,16.049999999999997,2805.5,17,,1084,1721.5,612.5,872,1332.5,972.5,10855.5
21213,2017,12185,1813,10372,1851,366,232,647,2326,1952,1474,58,8524,8252,272,303,381,1308,2085,4200,3.8,4.500000000000001,15.500000000000004,25.200000000000003,51,6808,956,222,311,423,454,8252,34,8524,8252,272,3852,3719,133,14.699999999999996,2583,-40,,960,1623,506,872,1221,1191,11134
21213,2018,12226.5,1800,10426.5,1860,277,203.5,560,2408.5,1903,1696,-34,8631.5,8434,197.5,326,338,1308,2118,4381.5,4.05,3.800000000000001,14.950000000000005,25.000000000000004,52.2,6988.5,994,259,301,434,413,8434,38.5,8631.5,8434,197.5,3897.5,3772.5,125,13.349999999999994,2360.5,-97,,836,1524.5,399.5,872,1109.5,1409.5,11412.5
21215,2010,11209.5,1545.5,9664,1821,361,156.5,610.5,977.5,2880.5,1042,585.5,8792.5,8122.5,670,157.5,447.5,2060,1453.5,4646.5,1.8499999999999996,5.649999999999999,17.7,18.049999999999997,56.5,7245,488.5,37.5,55.5,395.5,389,8122.5,0,8792.5,8122.5,670,4282,3927.5,354.5,7.950000000000002,1331,160,,744.5,586.5,625.5,386.5,1917,898.5,11629
21215,2011,11480,1518,9962,1954,353,158,574,1052,2809,1212,543,8956,8312,644,146,519,2060,1540,4561,1.6999999999999997,6.299999999999999,18.7,18.599999999999998,54.5,7296,619,75,127,417,397,8312,0,8956,8312,644,4316,3990,326,8.100000000000001,1376,139,,747,629,584,457,1674,783,12123
21215,2012,11750.5,1490.5,10260,2087,345,159.5,537.5,1126.5,2737.5,1382,500.5,9119.5,8501.5,618,134.5,590.5,2060,1626.5,4475.5,1.5499999999999998,6.949999999999999,19.7,19.15,52.5,7347,749.5,112.5,198.5,438.5,405,8501.5,0,9119.5,8501.5,618,4350,4052.5,297.5,8.25,1421,118,,749.5,671.5,542.5,527.5,1431,667.5,12617
21215,2013,12021,1463,10558,2220,337,161,501,1201,2666,1552,458,9283,8691,592,123,662,2060,1713,4390,1.4,7.6,20.7,19.7,50.5,7398,880,150,270,460,413,8691,0,9283,8691,592,4384,4115,269,8.4,1466,97,,752,714,501,598,1188,552,13111
21215,2014,12291.5,1435.5,10856,2353,329,162.5,464.5,1275.5,2594.5,1722,415.5,9446.5,8880.5,566,111.5,733.5,2060,1799.5,4304.5,1.25,8.25,21.7,20.25,48.5,7449,1010.5,187.5,341.5,481.5,421,8880.5,0,9446.5,8880.5,566,4418,4177.5,240.5,8.55,1511,76,,754.5,756.5,459.5,668.5,945,436.5,13605
21215,2015,12562,1408,11154,2486,321,164,428,1350,2523,1892,373,9610,9070,540,100,805,2060,1886,4219,1.1,8.9,22.7,20.8,46.5,7500,1141,225,413,503,429,9070,0,9610,9070,540,4452,4240,212,8.7,1556,55,,757,799,418,739,702,321,14099
21215,2016,12832.5,1380.5,11452,2619,313,165.5,391.5,1424.5,2451.5,2062,330.5,9773.5,9259.5,514,88.5,876.5,2060,1972.5,4133.5,0.9500000000000002,9.55,23.7,21.35,44.5,7551,1271.5,262.5,484.5,524.5,437,9259.5,0,9773.5,9259.5,514,4486,4302.5,183.5,8.849999999999998,1601,34,,759.5,841.5,376.5,809.5,459,205.5,14593
21215,2017,13103,1353,11750,2752,305,167,355,1499,2380,2232,288,9937,9449,488,77,948,2060,2059,4048,0.8000000000000003,10.200000000000001,24.7,21.900000000000002,42.5,7602,1402,300,556,546,445,9449,0,9937,9449,488,4520,4365,155,8.999999999999998,1646,13,,762,884,335,880,216,90,15087
21215,2018,13373.5,1325.5,12048,2885,297,168.5,318.5,1573.5,2308.5,2402,245.5,10100.5,9638.5,462,65.5,1019.5,2060,2145.5,3962.5,0.6500000000000004,10.850000000000001,25.7,22.450000000000003,40.5,7653,1532.5,337.5,627.5,567.5,453,9638.5,0,10100.5,9638.5,462,4554,4427.5,126.5,9.149999999999999,1691,-8,,764.5,926.5,293.5,950.5,-27,-25.5,15581
21217,2010,16177,3242,12935,1796,1131,1102,1918.5,3012.5,2255.5,364.5,792,11769.5,10306.5,1463,503.5,708.5,2783,1300,5514,4.95,6.9,22.1,12.599999999999998,53.45,7589.5,1797,33.5,814,949.5,960.5,10306.5,0,11769.5,10306.5,1463,5674,4996.5,677.5,24.599999999999994,5755.5,330.5,,1405,4350.5,1195,2478.5,2000,686.5,11142.5
21217,2011,16244,3115,13129,2059,1100,1075,1837,2933,2313,503,824,11679,10336,1343,480,669,2783,1407,5399,4.7,6.5,23,13.599999999999998,52.2,7782,1694,49,805,840,886,10336,0,11679,10336,1343,5619,4959,660,24.299999999999997,5723,312,,1535,4188,1318,2303,1976,689,11445
21217,2012,16311,2988,13323,2322,1069,1048,1755.5,2853.5,2370.5,641.5,856,11588.5,10365.5,1223,456.5,629.5,2783,1514,5284,4.45,6.1,23.9,14.599999999999998,50.95,7974.5,1591,64.5,796,730.5,811.5,10365.5,0,11588.5,10365.5,1223,5564,4921.5,642.5,24,5690.5,293.5,,1665,4025.5,1441,2127.5,1952,691.5,11747.5
21217,2013,16378,2861,13517,2585,1038,1021,1674,2774,2428,780,888,11498,10395,1103,433,590,2783,1621,5169,4.2,5.7,24.8,15.6,49.7,8167,1488,80,787,621,737,10395,3,11498,10395,1103,5509,4884,625,23.7,5658,275,,1795,3863,1564,1952,1928,694,12050
21217,2014,16445,2734,13711,2848,1007,994,1592.5,2694.5,2485.5,918.5,920,11407.5,10424.5,983,409.5,550.5,2783,1728,5054,3.95,5.300000000000001,25.700000000000003,16.6,48.45,8359.5,1385,95.5,778,511.5,662.5,10424.5,17.5,11407.5,10424.5,983,5454,4846.5,607.5,23.4,5625.5,256.5,,1925,3700.5,1687,1776.5,1904,696.5,12352.5
21217,2015,16512,2607,13905,3111,976,967,1511,2615,2543,1057,952,11317,10454,863,386,511,2783,1835,4939,3.7,4.9,26.6,17.6,47.2,8552,1282,111,769,402,588,10454,32,11317,10454,863,5399,4809,590,23.1,5593,238,,2055,3538,1810,1601,1880,699,12655
21217,2016,16579,2480,14099,3374,945,940,1429.5,2535.5,2600.5,1195.5,984,11226.5,10483.5,743,362.5,471.5,2783,1942,4824,3.45,4.5,27.5,18.6,45.95,8744.5,1179,126.5,760,292.5,513.5,10483.5,46.5,11226.5,10483.5,743,5344,4771.5,572.5,22.800000000000004,5560.5,219.5,,2185,3375.5,1933,1425.5,1856,701.5,12957.5
